trackId,event,seq,startUs,startSec,ptsMs,durationMs,extra
2,moof,21,187590,0.18759,,,frames=815
2,mdat,21,187590,330.2112199546485,,18924.263038548677,520
2,moof,21,188110,0.18811,,,frames=815
2,mdat,21,188110,330.2112199546485,,18924.263038548677,465
2,moof,21,188575,0.188575,,,frames=815
2,mdat,21,188575,330.2112199546485,,18924.263038548677,471
2,moof,21,189046,0.189046,,,frames=815
2,mdat,21,189046,330.2112199546485,,18924.263038548677,473
2,moof,21,189519,0.189519,,,frames=815
2,mdat,21,189519,330.2112199546485,,18924.263038548677,512
2,moof,21,190031,0.190031,,,frames=815
2,mdat,21,190031,330.2112199546485,,18924.263038548677,471
2,moof,21,190502,0.190502,,,frames=815
2,mdat,21,190502,330.2112199546485,,18924.263038548677,456
2,moof,21,190958,0.190958,,,frames=815
2,mdat,21,190958,330.2112199546485,,18924.263038548677,453
2,moof,21,191411,0.191411,,,frames=815
2,mdat,21,191411,330.2112199546485,,18924.263038548677,472
2,moof,21,191883,0.191883,,,frames=815
2,mdat,21,191883,330.2112199546485,,18924.263038548677,567
2,moof,21,192450,0.19245,,,frames=815
2,mdat,21,192450,330.2112199546485,,18924.263038548677,646
2,moof,21,193096,0.193096,,,frames=815
2,mdat,21,193096,330.2112199546485,,18924.263038548677,528
2,moof,21,193624,0.193624,,,frames=815
2,mdat,21,193624,330.2112199546485,,18924.263038548677,533
2,moof,21,194157,0.194157,,,frames=815
2,mdat,21,194157,330.2112199546485,,18924.263038548677,472
2,moof,21,194629,0.194629,,,frames=815
2,mdat,21,194629,330.2112199546485,,18924.263038548677,462
2,moof,21,195091,0.195091,,,frames=815
2,mdat,21,195091,330.2112199546485,,18924.263038548677,417
2,moof,21,195508,0.195508,,,frames=815
2,mdat,21,195508,330.2112199546485,,18924.263038548677,473
2,moof,21,195981,0.195981,,,frames=815
2,mdat,21,195981,330.2112199546485,,18924.263038548677,511
2,moof,21,196492,0.196492,,,frames=815
2,mdat,21,196492,330.2112199546485,,18924.263038548677,513
2,moof,21,197005,0.197005,,,frames=815
2,mdat,21,197005,330.2112199546485,,18924.263038548677,492
2,moof,21,197497,0.197497,,,frames=815
2,mdat,21,197497,330.2112199546485,,18924.263038548677,438
2,moof,21,197935,0.197935,,,frames=815
2,mdat,21,197935,330.2112199546485,,18924.263038548677,486
2,moof,21,198421,0.198421,,,frames=815
2,mdat,21,198421,330.2112199546485,,18924.263038548677,439
2,moof,21,198860,0.19886,,,frames=815
2,mdat,21,198860,330.2112199546485,,18924.263038548677,443
2,moof,21,199303,0.199303,,,frames=815
2,mdat,21,199303,330.2112199546485,,18924.263038548677,528
2,moof,21,199831,0.199831,,,frames=815
2,mdat,21,199831,330.2112199546485,,18924.263038548677,441
2,moof,21,200272,0.200272,,,frames=815
2,mdat,21,200272,330.2112199546485,,18924.263038548677,462
2,moof,21,200734,0.200734,,,frames=815
2,mdat,21,200734,330.2112199546485,,18924.263038548677,514
2,moof,21,201248,0.201248,,,frames=815
2,mdat,21,201248,330.2112199546485,,18924.263038548677,426
2,moof,21,201674,0.201674,,,frames=815
2,mdat,21,201674,330.2112199546485,,18924.263038548677,432
2,moof,21,202106,0.202106,,,frames=815
2,mdat,21,202106,330.2112199546485,,18924.263038548677,436
2,moof,21,202542,0.202542,,,frames=815
2,mdat,21,202542,330.2112199546485,,18924.263038548677,452
2,moof,21,202994,0.202994,,,frames=815
2,mdat,21,202994,330.2112199546485,,18924.263038548677,444
2,moof,21,203438,0.203438,,,frames=815
2,mdat,21,203438,330.2112199546485,,18924.263038548677,448
2,moof,21,203886,0.203886,,,frames=815
2,mdat,21,203886,330.2112199546485,,18924.263038548677,443
2,moof,21,204329,0.204329,,,frames=815
2,mdat,21,204329,330.2112199546485,,18924.263038548677,453
2,moof,21,204782,0.204782,,,frames=815
2,mdat,21,204782,330.2112199546485,,18924.263038548677,458
2,moof,21,205240,0.20524,,,frames=815
2,mdat,21,205240,330.2112199546485,,18924.263038548677,468
2,moof,21,205708,0.205708,,,frames=815
2,mdat,21,205708,330.2112199546485,,18924.263038548677,469
2,moof,21,206177,0.206177,,,frames=815
2,mdat,21,206177,330.2112199546485,,18924.263038548677,477
2,moof,21,206654,0.206654,,,frames=815
2,mdat,21,206654,330.2112199546485,,18924.263038548677,471
2,moof,21,207125,0.207125,,,frames=815
2,mdat,21,207125,330.2112199546485,,18924.263038548677,469
2,moof,21,207594,0.207594,,,frames=815
2,mdat,21,207594,330.2112199546485,,18924.263038548677,475
2,moof,21,208069,0.208069,,,frames=815
2,mdat,21,208069,330.2112199546485,,18924.263038548677,475
2,moof,21,208544,0.208544,,,frames=815
2,mdat,21,208544,330.2112199546485,,18924.263038548677,475
2,moof,21,209019,0.209019,,,frames=815
2,mdat,21,209019,330.2112199546485,,18924.263038548677,477
2,moof,21,209496,0.209496,,,frames=815
2,mdat,21,209496,330.2112199546485,,18924.263038548677,480
2,moof,21,209976,0.209976,,,frames=815
2,mdat,21,209976,330.2112199546485,,18924.263038548677,477
2,moof,21,210453,0.210453,,,frames=815
2,mdat,21,210453,330.2112199546485,,18924.263038548677,487
2,moof,21,210940,0.21094,,,frames=815
2,mdat,21,210940,330.2112199546485,,18924.263038548677,475
2,moof,21,211415,0.211415,,,frames=815
2,mdat,21,211415,330.2112199546485,,18924.263038548677,478
2,moof,21,211893,0.211893,,,frames=815
2,mdat,21,211893,330.2112199546485,,18924.263038548677,478
2,moof,21,212371,0.212371,,,frames=815
2,mdat,21,212371,330.2112199546485,,18924.263038548677,483
2,moof,21,212854,0.212854,,,frames=815
2,mdat,21,212854,330.2112199546485,,18924.263038548677,575
2,moof,21,213429,0.213429,,,frames=815
2,mdat,21,213429,330.2112199546485,,18924.263038548677,486
2,moof,21,213915,0.213915,,,frames=815
2,mdat,21,213915,330.2112199546485,,18924.263038548677,462
2,moof,21,214377,0.214377,,,frames=815
2,mdat,21,214377,330.2112199546485,,18924.263038548677,470
2,moof,21,214847,0.214847,,,frames=815
2,mdat,21,214847,330.2112199546485,,18924.263038548677,474
2,moof,21,215321,0.215321,,,frames=815
2,mdat,21,215321,330.2112199546485,,18924.263038548677,471
2,moof,21,215792,0.215792,,,frames=815
2,mdat,21,215792,330.2112199546485,,18924.263038548677,477
2,moof,21,216269,0.216269,,,frames=815
2,mdat,21,216269,330.2112199546485,,18924.263038548677,479
2,moof,21,216748,0.216748,,,frames=815
2,mdat,21,216748,330.2112199546485,,18924.263038548677,486
2,moof,21,217234,0.217234,,,frames=815
2,mdat,21,217234,330.2112199546485,,18924.263038548677,472
2,moof,21,217706,0.217706,,,frames=815
2,mdat,21,217706,330.2112199546485,,18924.263038548677,517
2,moof,21,218223,0.218223,,,frames=815
2,mdat,21,218223,330.2112199546485,,18924.263038548677,506
2,moof,21,218729,0.218729,,,frames=815
2,mdat,21,218729,330.2112199546485,,18924.263038548677,491
2,moof,21,219220,0.21922,,,frames=815
2,mdat,21,219220,330.2112199546485,,18924.263038548677,458
2,moof,21,219678,0.219678,,,frames=815
2,mdat,21,219678,330.2112199546485,,18924.263038548677,552
2,moof,21,220230,0.22023,,,frames=815
2,mdat,21,220230,330.2112199546485,,18924.263038548677,560
2,moof,21,220790,0.22079,,,frames=815
2,mdat,21,220790,330.2112199546485,,18924.263038548677,523
2,moof,21,221313,0.221313,,,frames=815
2,mdat,21,221313,330.2112199546485,,18924.263038548677,450
2,moof,21,221763,0.221763,,,frames=815
2,mdat,21,221763,330.2112199546485,,18924.263038548677,442
2,moof,21,222205,0.222205,,,frames=815
2,mdat,21,222205,330.2112199546485,,18924.263038548677,455
2,moof,21,222660,0.22266,,,frames=815
2,mdat,21,222660,330.2112199546485,,18924.263038548677,453
2,moof,21,223113,0.223113,,,frames=815
2,mdat,21,223113,330.2112199546485,,18924.263038548677,454
2,moof,21,223567,0.223567,,,frames=815
2,mdat,21,223567,330.2112199546485,,18924.263038548677,460
2,moof,21,224027,0.224027,,,frames=815
2,mdat,21,224027,330.2112199546485,,18924.263038548677,479
2,moof,21,224506,0.224506,,,frames=815
2,mdat,21,224506,330.2112199546485,,18924.263038548677,469
2,moof,21,224975,0.224975,,,frames=815
2,mdat,21,224975,330.2112199546485,,18924.263038548677,556
2,moof,21,225531,0.225531,,,frames=815
2,mdat,21,225531,330.2112199546485,,18924.263038548677,530
2,moof,21,226061,0.226061,,,frames=815
2,mdat,21,226061,330.2112199546485,,18924.263038548677,459
2,moof,21,226520,0.22652,,,frames=815
2,mdat,21,226520,330.2112199546485,,18924.263038548677,453
2,moof,21,226973,0.226973,,,frames=815
2,mdat,21,226973,330.2112199546485,,18924.263038548677,456
2,moof,21,227429,0.227429,,,frames=815
2,mdat,21,227429,330.2112199546485,,18924.263038548677,480
2,moof,21,227909,0.227909,,,frames=815
2,mdat,21,227909,330.2112199546485,,18924.263038548677,509
2,moof,21,228418,0.228418,,,frames=815
2,mdat,21,228418,330.2112199546485,,18924.263038548677,497
2,moof,21,228915,0.228915,,,frames=815
2,mdat,21,228915,330.2112199546485,,18924.263038548677,500
2,moof,21,229415,0.229415,,,frames=815
2,mdat,21,229415,330.2112199546485,,18924.263038548677,442
2,moof,21,229857,0.229857,,,frames=815
2,mdat,21,229857,330.2112199546485,,18924.263038548677,464
2,moof,21,230321,0.230321,,,frames=815
2,mdat,21,230321,330.2112199546485,,18924.263038548677,452
2,moof,21,230773,0.230773,,,frames=815
2,mdat,21,230773,330.2112199546485,,18924.263038548677,488
2,moof,21,231261,0.231261,,,frames=815
2,mdat,21,231261,330.2112199546485,,18924.263038548677,488
2,moof,21,231749,0.231749,,,frames=815
2,mdat,21,231749,330.2112199546485,,18924.263038548677,495
2,moof,21,232244,0.232244,,,frames=815
2,mdat,21,232244,330.2112199546485,,18924.263038548677,459
2,moof,21,232703,0.232703,,,frames=815
2,mdat,21,232703,330.2112199546485,,18924.263038548677,458
2,moof,21,233161,0.233161,,,frames=815
2,mdat,21,233161,330.2112199546485,,18924.263038548677,462
2,moof,21,233623,0.233623,,,frames=815
2,mdat,21,233623,330.2112199546485,,18924.263038548677,530
2,moof,21,234153,0.234153,,,frames=815
2,mdat,21,234153,330.2112199546485,,18924.263038548677,570
2,moof,21,234723,0.234723,,,frames=815
2,mdat,21,234723,330.2112199546485,,18924.263038548677,444
2,moof,21,235167,0.235167,,,frames=815
2,mdat,21,235167,330.2112199546485,,18924.263038548677,478
2,moof,21,235645,0.235645,,,frames=815
2,mdat,21,235645,330.2112199546485,,18924.263038548677,509
2,moof,21,236154,0.236154,,,frames=815
2,mdat,21,236154,330.2112199546485,,18924.263038548677,508
2,moof,21,236662,0.236662,,,frames=815
2,mdat,21,236662,330.2112199546485,,18924.263038548677,517
2,moof,21,237179,0.237179,,,frames=815
2,mdat,21,237179,330.2112199546485,,18924.263038548677,528
2,moof,21,237707,0.237707,,,frames=815
2,mdat,21,237707,330.2112199546485,,18924.263038548677,502
2,moof,21,238209,0.238209,,,frames=815
2,mdat,21,238209,330.2112199546485,,18924.263038548677,507
2,moof,21,238716,0.238716,,,frames=815
2,mdat,21,238716,330.2112199546485,,18924.263038548677,515
2,moof,21,239231,0.239231,,,frames=815
2,mdat,21,239231,330.2112199546485,,18924.263038548677,425
2,moof,21,239656,0.239656,,,frames=815
2,mdat,21,239656,330.2112199546485,,18924.263038548677,456
2,moof,21,240112,0.240112,,,frames=815
2,mdat,21,240112,330.2112199546485,,18924.263038548677,470
2,moof,21,240582,0.240582,,,frames=815
2,mdat,21,240582,330.2112199546485,,18924.263038548677,447
2,moof,21,241029,0.241029,,,frames=815
2,mdat,21,241029,330.2112199546485,,18924.263038548677,463
2,moof,21,241492,0.241492,,,frames=815
2,mdat,21,241492,330.2112199546485,,18924.263038548677,462
2,moof,21,241954,0.241954,,,frames=815
2,mdat,21,241954,330.2112199546485,,18924.263038548677,455
2,moof,21,242409,0.242409,,,frames=815
2,mdat,21,242409,330.2112199546485,,18924.263038548677,487
2,moof,21,242896,0.242896,,,frames=815
2,mdat,21,242896,330.2112199546485,,18924.263038548677,468
2,moof,21,243364,0.243364,,,frames=815
2,mdat,21,243364,330.2112199546485,,18924.263038548677,450
2,moof,21,243814,0.243814,,,frames=815
2,mdat,21,243814,330.2112199546485,,18924.263038548677,474
2,moof,21,244288,0.244288,,,frames=815
2,mdat,21,244288,330.2112199546485,,18924.263038548677,455
2,moof,21,244743,0.244743,,,frames=815
2,mdat,21,244743,330.2112199546485,,18924.263038548677,454
2,moof,21,245197,0.245197,,,frames=815
2,mdat,21,245197,330.2112199546485,,18924.263038548677,452
2,moof,21,245649,0.245649,,,frames=815
2,mdat,21,245649,330.2112199546485,,18924.263038548677,462
2,moof,21,246111,0.246111,,,frames=815
2,mdat,21,246111,330.2112199546485,,18924.263038548677,476
2,moof,21,246587,0.246587,,,frames=815
2,mdat,21,246587,330.2112199546485,,18924.263038548677,468
2,moof,21,247055,0.247055,,,frames=815
2,mdat,21,247055,330.2112199546485,,18924.263038548677,473
2,moof,21,247528,0.247528,,,frames=815
2,mdat,21,247528,330.2112199546485,,18924.263038548677,480
2,moof,21,248008,0.248008,,,frames=815
2,mdat,21,248008,330.2112199546485,,18924.263038548677,474
2,moof,21,248482,0.248482,,,frames=815
2,mdat,21,248482,330.2112199546485,,18924.263038548677,472
2,moof,21,248954,0.248954,,,frames=815
2,mdat,21,248954,330.2112199546485,,18924.263038548677,481
2,moof,21,249435,0.249435,,,frames=815
2,mdat,21,249435,330.2112199546485,,18924.263038548677,480
2,moof,21,249915,0.249915,,,frames=815
2,mdat,21,249915,330.2112199546485,,18924.263038548677,487
2,moof,21,250402,0.250402,,,frames=815
2,mdat,21,250402,330.2112199546485,,18924.263038548677,465
2,moof,21,250867,0.250867,,,frames=815
2,mdat,21,250867,330.2112199546485,,18924.263038548677,480
2,moof,21,251347,0.251347,,,frames=815
2,mdat,21,251347,330.2112199546485,,18924.263038548677,465
2,moof,21,251812,0.251812,,,frames=815
2,mdat,21,251812,330.2112199546485,,18924.263038548677,484
2,moof,21,252296,0.252296,,,frames=815
2,mdat,21,252296,330.2112199546485,,18924.263038548677,465
2,moof,21,252761,0.252761,,,frames=815
2,mdat,21,252761,330.2112199546485,,18924.263038548677,481
2,moof,21,253242,0.253242,,,frames=815
2,mdat,21,253242,330.2112199546485,,18924.263038548677,479
2,moof,21,253721,0.253721,,,frames=815
2,mdat,21,253721,330.2112199546485,,18924.263038548677,478
2,moof,21,254199,0.254199,,,frames=815
2,mdat,21,254199,330.2112199546485,,18924.263038548677,476
2,moof,21,254675,0.254675,,,frames=815
2,mdat,21,254675,330.2112199546485,,18924.263038548677,583
2,moof,21,255258,0.255258,,,frames=815
2,mdat,21,255258,330.2112199546485,,18924.263038548677,535
2,moof,21,255793,0.255793,,,frames=815
2,mdat,21,255793,330.2112199546485,,18924.263038548677,448
2,moof,21,256241,0.256241,,,frames=815
2,mdat,21,256241,330.2112199546485,,18924.263038548677,462
2,moof,21,256703,0.256703,,,frames=815
2,mdat,21,256703,330.2112199546485,,18924.263038548677,487
2,moof,21,257190,0.25719,,,frames=815
2,mdat,21,257190,330.2112199546485,,18924.263038548677,452
2,moof,21,257642,0.257642,,,frames=815
2,mdat,21,257642,330.2112199546485,,18924.263038548677,451
2,moof,21,258093,0.258093,,,frames=815
2,mdat,21,258093,330.2112199546485,,18924.263038548677,471
2,moof,21,258564,0.258564,,,frames=815
2,mdat,21,258564,330.2112199546485,,18924.263038548677,462
2,moof,21,259026,0.259026,,,frames=815
2,mdat,21,259026,330.2112199546485,,18924.263038548677,468
2,moof,21,259494,0.259494,,,frames=815
2,mdat,21,259494,330.2112199546485,,18924.263038548677,469
2,moof,21,259963,0.259963,,,frames=815
2,mdat,21,259963,330.2112199546485,,18924.263038548677,466
2,moof,21,260429,0.260429,,,frames=815
2,mdat,21,260429,330.2112199546485,,18924.263038548677,472
2,moof,21,260901,0.260901,,,frames=815
2,mdat,21,260901,330.2112199546485,,18924.263038548677,468
2,moof,21,261369,0.261369,,,frames=815
2,mdat,21,261369,330.2112199546485,,18924.263038548677,478
2,moof,21,261847,0.261847,,,frames=815
2,mdat,21,261847,330.2112199546485,,18924.263038548677,544
2,moof,21,262391,0.262391,,,frames=815
2,mdat,21,262391,330.2112199546485,,18924.263038548677,526
2,moof,21,262917,0.262917,,,frames=815
2,mdat,21,262917,330.2112199546485,,18924.263038548677,493
2,moof,21,263410,0.26341,,,frames=815
2,mdat,21,263410,330.2112199546485,,18924.263038548677,505
2,moof,21,263915,0.263915,,,frames=815
2,mdat,21,263915,330.2112199546485,,18924.263038548677,516
2,moof,21,264431,0.264431,,,frames=815
2,mdat,21,264431,330.2112199546485,,18924.263038548677,484
2,moof,21,264915,0.264915,,,frames=815
2,mdat,21,264915,330.2112199546485,,18924.263038548677,460
2,moof,21,265375,0.265375,,,frames=815
2,mdat,21,265375,330.2112199546485,,18924.263038548677,474
2,moof,21,265849,0.265849,,,frames=815
2,mdat,21,265849,330.2112199546485,,18924.263038548677,454
2,moof,21,266303,0.266303,,,frames=815
2,mdat,21,266303,330.2112199546485,,18924.263038548677,471
2,moof,21,266774,0.266774,,,frames=815
2,mdat,21,266774,330.2112199546485,,18924.263038548677,503
2,moof,21,267277,0.267277,,,frames=815
2,mdat,21,267277,330.2112199546485,,18924.263038548677,492
2,moof,21,267769,0.267769,,,frames=815
2,mdat,21,267769,330.2112199546485,,18924.263038548677,451
2,moof,21,268220,0.26822,,,frames=815
2,mdat,21,268220,330.2112199546485,,18924.263038548677,454
2,moof,21,268674,0.268674,,,frames=815
2,mdat,21,268674,330.2112199546485,,18924.263038548677,473
2,moof,21,269147,0.269147,,,frames=815
2,mdat,21,269147,330.2112199546485,,18924.263038548677,460
2,moof,21,269607,0.269607,,,frames=815
2,mdat,21,269607,330.2112199546485,,18924.263038548677,454
2,moof,21,270061,0.270061,,,frames=815
2,mdat,21,270061,330.2112199546485,,18924.263038548677,455
2,moof,21,270516,0.270516,,,frames=815
2,mdat,21,270516,330.2112199546485,,18924.263038548677,477
2,moof,21,270993,0.270993,,,frames=815
2,mdat,21,270993,330.2112199546485,,18924.263038548677,478
2,moof,21,271471,0.271471,,,frames=815
2,mdat,21,271471,330.2112199546485,,18924.263038548677,484
2,moof,21,271955,0.271955,,,frames=815
2,mdat,21,271955,330.2112199546485,,18924.263038548677,472
2,moof,21,272427,0.272427,,,frames=815
2,mdat,21,272427,330.2112199546485,,18924.263038548677,503
2,moof,21,272930,0.27293,,,frames=815
2,mdat,21,272930,330.2112199546485,,18924.263038548677,461
2,moof,21,273391,0.273391,,,frames=815
2,mdat,21,273391,330.2112199546485,,18924.263038548677,459
2,moof,21,273850,0.27385,,,frames=815
2,mdat,21,273850,330.2112199546485,,18924.263038548677,463
2,moof,21,274313,0.274313,,,frames=815
2,mdat,21,274313,330.2112199546485,,18924.263038548677,465
2,moof,21,274778,0.274778,,,frames=815
2,mdat,21,274778,330.2112199546485,,18924.263038548677,477
2,moof,21,275255,0.275255,,,frames=815
2,mdat,21,275255,330.2112199546485,,18924.263038548677,545
2,moof,21,275800,0.2758,,,frames=815
2,mdat,21,275800,330.2112199546485,,18924.263038548677,564
2,moof,21,276364,0.276364,,,frames=815
2,mdat,21,276364,330.2112199546485,,18924.263038548677,499
2,moof,21,276863,0.276863,,,frames=815
2,mdat,21,276863,330.2112199546485,,18924.263038548677,501
2,moof,21,277364,0.277364,,,frames=815
2,mdat,21,277364,330.2112199546485,,18924.263038548677,485
2,moof,21,277849,0.277849,,,frames=815
2,mdat,21,277849,330.2112199546485,,18924.263038548677,477
2,moof,21,278326,0.278326,,,frames=815
2,mdat,21,278326,330.2112199546485,,18924.263038548677,473
2,moof,21,278799,0.278799,,,frames=815
2,mdat,21,278799,330.2112199546485,,18924.263038548677,466
2,moof,21,279265,0.279265,,,frames=815
2,mdat,21,279265,330.2112199546485,,18924.263038548677,472
2,moof,21,279737,0.279737,,,frames=815
2,mdat,21,279737,330.2112199546485,,18924.263038548677,582
2,moof,21,280319,0.280319,,,frames=815
2,mdat,21,280319,330.2112199546485,,18924.263038548677,445
2,moof,21,280764,0.280764,,,frames=815
2,mdat,21,280764,330.2112199546485,,18924.263038548677,440
2,moof,21,281204,0.281204,,,frames=815
2,mdat,21,281204,330.2112199546485,,18924.263038548677,443
2,moof,21,281647,0.281647,,,frames=815
2,mdat,21,281647,330.2112199546485,,18924.263038548677,445
2,moof,21,282092,0.282092,,,frames=815
2,mdat,21,282092,330.2112199546485,,18924.263038548677,453
2,moof,21,282545,0.282545,,,frames=815
2,mdat,21,282545,330.2112199546485,,18924.263038548677,538
2,moof,21,283083,0.283083,,,frames=815
2,mdat,21,283083,330.2112199546485,,18924.263038548677,487
2,moof,21,283570,0.28357,,,frames=815
2,mdat,21,283570,330.2112199546485,,18924.263038548677,453
2,moof,21,284023,0.284023,,,frames=815
2,mdat,21,284023,330.2112199546485,,18924.263038548677,456
2,moof,21,284479,0.284479,,,frames=815
2,mdat,21,284479,330.2112199546485,,18924.263038548677,454
2,moof,21,284933,0.284933,,,frames=815
2,mdat,21,284933,330.2112199546485,,18924.263038548677,470
2,moof,21,285403,0.285403,,,frames=815
2,mdat,21,285403,330.2112199546485,,18924.263038548677,464
2,moof,21,285867,0.285867,,,frames=815
2,mdat,21,285867,330.2112199546485,,18924.263038548677,483
2,moof,21,286350,0.28635,,,frames=815
2,mdat,21,286350,330.2112199546485,,18924.263038548677,484
2,moof,21,286834,0.286834,,,frames=815
2,mdat,21,286834,330.2112199546485,,18924.263038548677,466
2,moof,21,287300,0.2873,,,frames=815
2,mdat,21,287300,330.2112199546485,,18924.263038548677,466
2,moof,21,287766,0.287766,,,frames=815
2,mdat,21,287766,330.2112199546485,,18924.263038548677,470
2,moof,21,288236,0.288236,,,frames=815
2,mdat,21,288236,330.2112199546485,,18924.263038548677,474
2,moof,21,288710,0.28871,,,frames=815
2,mdat,21,288710,330.2112199546485,,18924.263038548677,471
2,moof,21,289181,0.289181,,,frames=815
2,mdat,21,289181,330.2112199546485,,18924.263038548677,479
2,moof,21,289660,0.28966,,,frames=815
2,mdat,21,289660,330.2112199546485,,18924.263038548677,583
2,moof,21,290243,0.290243,,,frames=815
2,mdat,21,290243,330.2112199546485,,18924.263038548677,556
2,moof,21,290799,0.290799,,,frames=815
2,mdat,21,290799,330.2112199546485,,18924.263038548677,530
2,moof,21,291329,0.291329,,,frames=815
2,mdat,21,291329,330.2112199546485,,18924.263038548677,482
2,moof,21,291811,0.291811,,,frames=815
2,mdat,21,291811,330.2112199546485,,18924.263038548677,429
2,moof,21,292240,0.29224,,,frames=815
2,mdat,21,292240,330.2112199546485,,18924.263038548677,440
2,moof,21,292680,0.29268,,,frames=815
2,mdat,21,292680,330.2112199546485,,18924.263038548677,443
2,moof,21,293123,0.293123,,,frames=815
2,mdat,21,293123,330.2112199546485,,18924.263038548677,450
2,moof,21,293573,0.293573,,,frames=815
2,mdat,21,293573,330.2112199546485,,18924.263038548677,451
2,moof,21,294024,0.294024,,,frames=815
2,mdat,21,294024,330.2112199546485,,18924.263038548677,455
2,moof,21,294479,0.294479,,,frames=815
2,mdat,21,294479,330.2112199546485,,18924.263038548677,473
2,moof,21,294952,0.294952,,,frames=815
2,mdat,21,294952,330.2112199546485,,18924.263038548677,470
2,moof,21,295422,0.295422,,,frames=815
2,mdat,21,295422,330.2112199546485,,18924.263038548677,486
2,moof,21,295908,0.295908,,,frames=815
2,mdat,21,295908,330.2112199546485,,18924.263038548677,487
2,moof,21,296395,0.296395,,,frames=815
2,mdat,21,296395,330.2112199546485,,18924.263038548677,499
2,moof,21,296894,0.296894,,,frames=815
2,mdat,21,296894,330.2112199546485,,18924.263038548677,483
2,moof,21,297377,0.297377,,,frames=815
2,mdat,21,297377,330.2112199546485,,18924.263038548677,468
2,moof,21,297845,0.297845,,,frames=815
2,mdat,21,297845,330.2112199546485,,18924.263038548677,465
2,moof,21,298310,0.29831,,,frames=815
2,mdat,21,298310,330.2112199546485,,18924.263038548677,474
2,moof,21,298784,0.298784,,,frames=815
2,mdat,21,298784,330.2112199546485,,18924.263038548677,476
2,moof,21,299260,0.29926,,,frames=815
2,mdat,21,299260,330.2112199546485,,18924.263038548677,473
2,moof,21,299733,0.299733,,,frames=815
2,mdat,21,299733,330.2112199546485,,18924.263038548677,470
2,moof,21,300203,0.300203,,,frames=815
2,mdat,21,300203,330.2112199546485,,18924.263038548677,482
2,moof,21,300685,0.300685,,,frames=815
2,mdat,21,300685,330.2112199546485,,18924.263038548677,473
2,moof,21,301158,0.301158,,,frames=815
2,mdat,21,301158,330.2112199546485,,18924.263038548677,488
2,moof,21,301646,0.301646,,,frames=815
2,mdat,21,301646,330.2112199546485,,18924.263038548677,561
2,moof,21,302207,0.302207,,,frames=815
2,mdat,21,302207,330.2112199546485,,18924.263038548677,555
2,moof,21,302762,0.302762,,,frames=815
2,mdat,21,302762,330.2112199546485,,18924.263038548677,450
2,moof,21,303212,0.303212,,,frames=815
2,mdat,21,303212,330.2112199546485,,18924.263038548677,453
2,moof,21,303665,0.303665,,,frames=815
2,mdat,21,303665,330.2112199546485,,18924.263038548677,455
2,moof,21,304120,0.30412,,,frames=815
2,mdat,21,304120,330.2112199546485,,18924.263038548677,462
2,moof,21,304582,0.304582,,,frames=815
2,mdat,21,304582,330.2112199546485,,18924.263038548677,457
2,moof,21,305039,0.305039,,,frames=815
2,mdat,21,305039,330.2112199546485,,18924.263038548677,459
2,moof,21,305498,0.305498,,,frames=815
2,mdat,21,305498,330.2112199546485,,18924.263038548677,468
2,moof,21,305966,0.305966,,,frames=815
2,mdat,21,305966,330.2112199546485,,18924.263038548677,487
2,moof,21,306453,0.306453,,,frames=815
2,mdat,21,306453,330.2112199546485,,18924.263038548677,492
2,moof,21,306945,0.306945,,,frames=815
2,mdat,21,306945,330.2112199546485,,18924.263038548677,576
2,moof,21,307521,0.307521,,,frames=815
2,mdat,21,307521,330.2112199546485,,18924.263038548677,530
2,moof,21,308051,0.308051,,,frames=815
2,mdat,21,308051,330.2112199546485,,18924.263038548677,460
2,moof,21,308511,0.308511,,,frames=815
2,mdat,21,308511,330.2112199546485,,18924.263038548677,447
2,moof,21,308958,0.308958,,,frames=815
2,mdat,21,308958,330.2112199546485,,18924.263038548677,458
2,moof,21,309416,0.309416,,,frames=815
2,mdat,21,309416,330.2112199546485,,18924.263038548677,460
2,moof,21,309876,0.309876,,,frames=815
2,mdat,21,309876,330.2112199546485,,18924.263038548677,458
2,moof,21,310334,0.310334,,,frames=815
2,mdat,21,310334,330.2112199546485,,18924.263038548677,530
2,moof,21,310864,0.310864,,,frames=815
2,mdat,21,310864,330.2112199546485,,18924.263038548677,508
2,moof,21,311372,0.311372,,,frames=815
2,mdat,21,311372,330.2112199546485,,18924.263038548677,453
2,moof,21,311825,0.311825,,,frames=815
2,mdat,21,311825,330.2112199546485,,18924.263038548677,446
2,moof,21,312271,0.312271,,,frames=815
2,mdat,21,312271,330.2112199546485,,18924.263038548677,456
2,moof,21,312727,0.312727,,,frames=815
2,mdat,21,312727,330.2112199546485,,18924.263038548677,457
2,moof,21,313184,0.313184,,,frames=815
2,mdat,21,313184,330.2112199546485,,18924.263038548677,462
2,moof,21,313646,0.313646,,,frames=815
2,mdat,21,313646,330.2112199546485,,18924.263038548677,469
2,moof,21,314115,0.314115,,,frames=815
2,mdat,21,314115,330.2112199546485,,18924.263038548677,464
2,moof,21,314579,0.314579,,,frames=815
2,mdat,21,314579,330.2112199546485,,18924.263038548677,463
2,moof,21,315042,0.315042,,,frames=815
2,mdat,21,315042,330.2112199546485,,18924.263038548677,465
2,moof,21,315507,0.315507,,,frames=815
2,mdat,21,315507,330.2112199546485,,18924.263038548677,538
2,moof,21,316045,0.316045,,,frames=815
